work_id,Hon'ble Members of Parliament,State,Constituency,work_type,recommended_amount,is_sanctioned,stuck_days,early_warning_score
WS/MP598/2025-2026/151541,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),Construction of community centers and community halls,50000.0,False,652.0,87.5
WS/MP641/2024-2025/133913,Gajendra Singh Patel,Madhya Pradesh,KHARGONE(ST),Construction of common work sheds/ common covered sitting area,500000.0,True,514.0,87.4
WS/MP18019/2025-2026/143868,AMARSING TISSO,Assam,Diphu (ST),Development of playground,500000.0,True,506.0,87.4
WS/MP18176/2024-2025/139959,SACHITHANANTHAM R,Tamil Nadu,DINDIGUL,Construction of public toilets and bathrooms,1000000.0,True,698.0,87.1
WS/MP18176/2024-2025/140224,SACHITHANANTHAM R,Tamil Nadu,DINDIGUL,Construction of buildings for crèches and anganwadies,1655000.0,True,702.0,86.7
WS/MP422/2025-2026/141663,Dileshwar Kamait,Bihar,SUPAUL,"Construction of roads, link roads, pathways or any other road with or without drainage system",1462770.0,True,347.0,86.7
WS/MP18176/2024-2025/139742,SACHITHANANTHAM R,Tamil Nadu,DINDIGUL,Construction of buildings for crèches and anganwadies,1655000.0,True,706.0,86.6
,Arvind Dharmapuri,Telangana,NIZAMABAD,Unknown,350000.0,False,639.0,86.6
WS/MP598/2024-2025/155310,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),Construction of common work sheds/ common covered sitting area,200000.0,False,634.0,86.4
WS/MP761/2026-2027/139054,Arvind Dharmapuri,Telangana,NIZAMABAD,Construction of common work sheds/ common covered sitting area,400000.0,True,40.0,86.3
WS/MP761/2026-2027/153904,Arvind Dharmapuri,Telangana,NIZAMABAD,Construction of additional rooms and halls in the existing public and community building,495000.0,False,639.0,86.2
WS/MP761/2025-2026/153958,Arvind Dharmapuri,Telangana,NIZAMABAD,Construction of additional rooms and halls in the existing public and community building,495000.0,False,639.0,86.2
WS/MP761/2026-2027/139030,Arvind Dharmapuri,Telangana,NIZAMABAD,Construction of boundary walls of existing public and community buildings,350000.0,True,6.0,86.1
,Arvind Dharmapuri,Telangana,NIZAMABAD,Unknown,200000.0,False,682.0,86.0
WS/MP18176/2024-2025/139958,SACHITHANANTHAM R,Tamil Nadu,DINDIGUL,Construction of buildings for crèches and anganwadies,1698995.0,True,702.0,86.0
WS/MP18112/2024-2025/136982,BALWANT BASWANT WANKHADE,Maharashtra,AMRAVATI(SC),Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,600000.0,True,678.0,85.9
WS/MP18112/2024-2025/136975,BALWANT BASWANT WANKHADE,Maharashtra,AMRAVATI(SC),Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,600000.0,True,678.0,85.9
WS/MP641/2025-2026/137257,Gajendra Singh Patel,Madhya Pradesh,KHARGONE(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,True,443.0,85.8
,Radha Mohan Singh,Bihar,PURVI CHAMPARAN,Unknown,1495500.0,False,748.0,85.5
WS/MP18019/2024-2025/154338,AMARSING TISSO,Assam,Diphu (ST),Development of playground,500000.0,False,638.0,85.5
WS/MP761/2026-2027/139031,Arvind Dharmapuri,Telangana,NIZAMABAD,Construction of community centers and community halls,300000.0,True,9.0,85.4
WS/MP18094/2025-2026/151735,VISHWESHWAR HEGDE KAGERI,Karnataka,UTTARA KANNADA,Development of playfields and sports grounds,900000.0,False,592.0,85.3
,Radha Mohan Singh,Bihar,PURVI CHAMPARAN,Unknown,1497500.0,False,748.0,85.3
WS/MP552/2024-2025/146419,Radha Mohan Singh,Bihar,PURVI CHAMPARAN,Fitting of Sitting RCC Benches in Public Places,1482448.0,True,577.0,85.2
WS/MP552/2024-2025/146418,Radha Mohan Singh,Bihar,PURVI CHAMPARAN,Fitting of Sitting RCC Benches in Public Places,1484378.0,True,577.0,85.1
WS/MP18094/2026-2027/151546,VISHWESHWAR HEGDE KAGERI,Karnataka,UTTARA KANNADA,Construction of community centers and community halls,700000.0,False,592.0,85.1
WS/MP18186/2025-2026/149096,Sasikanth Senthil,Tamil Nadu,TIRUVALLUR(SC),Lighting of public spaces,640161.0,False,669.0,84.9
WS/MP18094/2025-2026/151736,VISHWESHWAR HEGDE KAGERI,Karnataka,UTTARA KANNADA,Construction of community centers and community halls,1000000.0,False,592.0,84.9
WS/MP598/2025-2026/151548,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),Construction of common work sheds/ common covered sitting area,100000.0,False,652.0,84.8
WS/MP18112/2024-2025/136983,BALWANT BASWANT WANKHADE,Maharashtra,AMRAVATI(SC),Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,600000.0,True,618.0,84.7
WS/MP761/2025-2026/146633,Arvind Dharmapuri,Telangana,NIZAMABAD,Construction of community centers and community halls,250000.0,True,249.0,84.3
WS/MP761/2025-2026/146645,Arvind Dharmapuri,Telangana,NIZAMABAD,Construction of community centers and community halls,250000.0,True,249.0,84.3
WS/MP18176/2024-2025/139719,SACHITHANANTHAM R,Tamil Nadu,DINDIGUL,Construction of buildings for community cultural activities,847547.0,True,529.0,84.2
WS/MP18155/2024-2025/141574,DR. RAJ KUMAR CHABBEWAL,Punjab,HOSHIARPUR(SC),Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,400000.0,True,648.0,84.1
WS/MP18112/2024-2025/143947,BALWANT BASWANT WANKHADE,Maharashtra,AMRAVATI(SC),Construction of community centers and community halls,1441000.0,True,678.0,83.9
WS/MP761/2025-2026/153917,Arvind Dharmapuri,Telangana,NIZAMABAD,"Construction of roads, link roads, pathways or any other road with or without drainage system",495000.0,False,639.0,83.5
WS/MP18155/2024-2025/141721,DR. RAJ KUMAR CHABBEWAL,Punjab,HOSHIARPUR(SC),Lighting of public spaces,200000.0,True,633.0,83.5
WS/MP18024/2025-2026/149798,GAURAV GOGOI,Assam,JORHAT,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,250000.0,False,663.0,83.4
WS/MP598/2025-2026/155304,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),Setting up of kitchen and pantries,500000.0,False,634.0,82.8
WS/MP18155/2024-2025/141775,DR. RAJ KUMAR CHABBEWAL,Punjab,HOSHIARPUR(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",200000.0,True,699.0,82.7
WS/MP598/2025-2026/151553,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),Setting up of kitchen and pantries,200000.0,False,652.0,82.7
WS/MP18112/2024-2025/136967,BALWANT BASWANT WANKHADE,Maharashtra,AMRAVATI(SC),Construction of community centers and community halls,1200000.0,True,678.0,82.7
WS/MP18252/2025-2026/151042,ADHIKARI SOUMENDU,West Bengal,KANTHI,Lighting of public spaces,1349724.0,False,655.0,82.6
WS/MP18155/2024-2025/141714,DR. RAJ KUMAR CHABBEWAL,Punjab,HOSHIARPUR(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",200000.0,True,699.0,82.2
WS/MP18155/2024-2025/141706,DR. RAJ KUMAR CHABBEWAL,Punjab,HOSHIARPUR(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",200000.0,True,699.0,82.2
WS/MP18176/2024-2025/140272,SACHITHANANTHAM R,Tamil Nadu,DINDIGUL,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",1000000.0,True,529.0,82.1
WS/MP18155/2024-2025/141566,DR. RAJ KUMAR CHABBEWAL,Punjab,HOSHIARPUR(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",200000.0,True,699.0,82.0
WS/MP598/2024-2025/147189,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),Construction of footpaths and pedestrian ways,100000.0,True,610.0,82.0
WS/MP18112/2024-2025/136984,BALWANT BASWANT WANKHADE,Maharashtra,AMRAVATI(SC),Construction of community centers and community halls,1500000.0,True,678.0,82.0
,VISHWESHWAR HEGDE KAGERI,Karnataka,UTTARA KANNADA,Unknown,500000.0,False,592.0,81.9
,VISHWESHWAR HEGDE KAGERI,Karnataka,UTTARA KANNADA,Unknown,1000000.0,False,592.0,81.7
,Sasikanth Senthil,Tamil Nadu,TIRUVALLUR(SC),Unknown,1800000.0,False,669.0,81.4
WS/MP013/2024-2025/143927,Indra Hang Subba,Sikkim,SIKKIM,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",3000000.0,True,535.0,81.1
WS/MP18112/2024-2025/145333,BALWANT BASWANT WANKHADE,Maharashtra,AMRAVATI(SC),Construction of community centers and community halls,1500000.0,True,618.0,80.9
WS/MP18205/2024-2025/148344,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148339,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148352,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148353,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148359,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP598/2024-2025/155311,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",200000.0,False,634.0,80.8
WS/MP18205/2024-2025/148357,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148358,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148361,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148360,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148340,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148338,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148369,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148370,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148713,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148712,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148341,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148714,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148343,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148342,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148719,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148718,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18112/2024-2025/136532,BALWANT BASWANT WANKHADE,Maharashtra,AMRAVATI(SC),Construction of community centers and community halls,1500000.0,True,618.0,80.8
WS/MP18205/2024-2025/148368,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148715,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148716,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP598/2025-2026/151547,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",200000.0,False,652.0,80.8
WS/MP18205/2024-2025/148717,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148348,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148371,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148372,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148373,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148346,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148374,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148345,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148364,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148354,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148356,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148349,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148351,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148367,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148366,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148350,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148362,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.8
WS/MP18205/2024-2025/148363,SANATAN PANDEY,Uttar Pradesh,BALLIA,Street lights,216470.0,True,521.0,80.7
WS/MP598/2024-2025/146970,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),Construction of footpaths and pedestrian ways,200000.0,True,556.0,80.6
WS/MP18069/2024-2025/150910,RAJEEV BHARDWAJ,Himachal Pradesh,KANGRA,"Construction of roads, link roads, pathways or any other road with or without drainage system",75000.0,False,633.0,80.5
WS/MP18112/2024-2025/136716,BALWANT BASWANT WANKHADE,Maharashtra,AMRAVATI(SC),Construction of boundary walls of existing public and community buildings,1000000.0,True,579.0,80.5
WS/MP598/2024-2025/145391,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),Construction of community centers and community halls,300000.0,True,570.0,80.5
WS/MP18069/2024-2025/150891,RAJEEV BHARDWAJ,Himachal Pradesh,KANGRA,"Construction of roads, link roads, pathways or any other road with or without drainage system",100000.0,False,633.0,80.1
WS/MP18186/2025-2026/141740,Sasikanth Senthil,Tamil Nadu,TIRUVALLUR(SC),Lighting of public spaces,434216.0,True,474.0,79.7
WS/MP598/2024-2025/145392,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),Construction of community centers and community halls,500000.0,True,594.0,79.6
WS/MP18252/2025-2026/151047,ADHIKARI SOUMENDU,West Bengal,KANTHI,Installing community drinking water plants,1560000.0,False,655.0,79.2
WS/MP18252/2025-2026/151046,ADHIKARI SOUMENDU,West Bengal,KANTHI,Installing community drinking water plants,2340000.0,False,655.0,79.1
WS/MP598/2024-2025/145388,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),Construction of community centers and community halls,300000.0,True,554.0,79.0
WS/MP598/2025-2026/155309,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",50000.0,False,634.0,78.8
WS/MP18234/2024-2025/154081,DR. S P SINGH,Uttar Pradesh,PRATAPGARH,Lighting of public spaces,185900.0,False,639.0,78.8
WS/MP18032/2025-2026/137005,SUDHAKAR SINGH,Bihar,BUXAR,Construction of boundary walls of existing public and community buildings,1397011.0,True,353.0,78.8
WS/MP386/2024-2025/145063,Shri Hanuman Beniwal,Rajasthan,NAGAUR,Street lights,60000.0,True,622.0,78.7
WS/MP386/2024-2025/145064,Shri Hanuman Beniwal,Rajasthan,NAGAUR,Street lights,60000.0,True,622.0,78.7
WS/MP598/2024-2025/151552,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",100000.0,False,652.0,78.6
WS/MP598/2025-2026/145401,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),Construction of community centers and community halls,250000.0,True,333.0,78.5
WS/MP598/2025-2026/145400,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),Construction of community centers and community halls,250000.0,True,333.0,78.5
WS/MP598/2025-2026/145402,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),Construction of community centers and community halls,250000.0,True,333.0,78.5
WS/MP18043/2024-2025/140523,MANOJ KUMAR,Bihar,SASARAM(SC),Construction of public libraries and reading rooms,697300.0,True,614.0,78.5
WS/MP18094/2025-2026/151575,VISHWESHWAR HEGDE KAGERI,Karnataka,UTTARA KANNADA,"Construction of roads, link roads, pathways or any other road with or without drainage system",800000.0,False,592.0,78.5
WS/MP18043/2024-2025/140417,MANOJ KUMAR,Bihar,SASARAM(SC),Construction of public libraries and reading rooms,697300.0,True,605.0,78.4
WS/MP598/2024-2025/146118,Suresh Kumar Kashyap,Himachal Pradesh,SHIMLA (SC),Construction of community centers and community halls,300000.0,True,556.0,78.4
WS/MP18043/2024-2025/140424,MANOJ KUMAR,Bihar,SASARAM(SC),Construction of toilet blocks,500000.0,True,622.0,78.1
WS/MP18032/2025-2026/134031,SUDHAKAR SINGH,Bihar,BUXAR,Construction of buildings for crèches and anganwadies,487094.0,True,274.0,77.8
WS/MP18109/2025-2026/150116,DR. RAJESH MISHRA,Madhya Pradesh,SIDHI,Installing community drinking water plants,17000.0,False,662.0,77.6
WS/MP18112/2024-2025/145331,BALWANT BASWANT WANKHADE,Maharashtra,AMRAVATI(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",700000.0,True,513.0,77.6
WS/MP18100/2024-2025/151650,BUNTY VIVEK SAHU,Madhya Pradesh,CHHINDWARA,Construction of common work sheds/ common covered sitting area,150000.0,False,651.0,77.4
WS/MP18188/2025-2026/154695,KONDA VISHWESHWAR REDDY,Telangana,CHELVELLA,Installing tube-wells and borewells,200000.0,False,636.0,77.1
WS/MP18188/2025-2026/154699,KONDA VISHWESHWAR REDDY,Telangana,CHELVELLA,Installing tube-wells and borewells,200000.0,False,636.0,77.1
WS/MP341/2025-2026/152196,Shri LS Tejasvi Surya,Karnataka,BANGALORE SOUTH,Lighting of public spaces,1999934.0,False,649.0,76.8
WS/MP18234/2024-2025/154104,DR. S P SINGH,Uttar Pradesh,PRATAPGARH,"Construction of roads, link roads, pathways or any other road with or without drainage system",445000.0,False,639.0,76.7
WS/MP18234/2024-2025/154124,DR. S P SINGH,Uttar Pradesh,PRATAPGARH,"Construction of roads, link roads, pathways or any other road with or without drainage system",440000.0,False,639.0,76.7
WS/MP18112/2025-2026/144100,BALWANT BASWANT WANKHADE,Maharashtra,AMRAVATI(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",700000.0,True,465.0,76.7
WS/MP18234/2024-2025/154107,DR. S P SINGH,Uttar Pradesh,PRATAPGARH,"Construction of roads, link roads, pathways or any other road with or without drainage system",405000.0,False,639.0,76.7
